sample_ID,Bacteria;Abditibacteriota;Abditibacteria,Bacteria;Acidobacteriota;Aminicenantia,Bacteria;Acidobacteriota;Blastocatellia,Bacteria;Acidobacteriota;Subgroup 19,Bacteria;Acidobacteriota;Vicinamibacteria,Bacteria;Actinobacteriota;Acidimicrobiia,Bacteria;Actinobacteriota;Actinobacteria,Bacteria;Actinobacteriota;Coriobacteriia,Bacteria;Actinobacteriota;Thermoleophilia,Bacteria;Bacteroidota;Bacteroidia,Bacteria;Bdellovibrionota;Bdellovibrionia,Bacteria;Bdellovibrionota;Oligoflexia,Bacteria;Campilobacterota;Campylobacteria,Bacteria;Chloroflexi;Anaerolineae,Bacteria;Chloroflexi;Chloroflexia,Bacteria;Cyanobacteria;Cyanobacteriia,Bacteria;Cyanobacteria;Vampirivibrionia,Bacteria;Dependentiae;Babeliae,Bacteria;Desulfobacterota;Desulfovibrionia,Bacteria;Desulfobacterota;Desulfuromonadia,Bacteria;Desulfobacterota;Syntrophia,Bacteria;Elusimicrobiota;Elusimicrobia,Bacteria;Elusimicrobiota;Lineage IIa,Bacteria;Fibrobacterota;Fibrobacteria,Bacteria;Firmicutes;Bacilli,Bacteria;Firmicutes;Clostridia,Bacteria;Firmicutes;Incertae Sedis,Bacteria;Firmicutes;Limnochordia,Bacteria;Firmicutes;Moorellia,Bacteria;Firmicutes;Negativicutes,Bacteria;Firmicutes;Syntrophomonadia,Bacteria;Firmicutes;uncultured,Bacteria;Fusobacteriota;Fusobacteriia,Bacteria;Myxococcota;Polyangia,Bacteria;Myxococcota;bacteriap25,Bacteria;Nitrospirota;Nitrospiria,Bacteria;Patescibacteria;Gracilibacteria,Bacteria;Patescibacteria;Parcubacteria,Bacteria;Patescibacteria;Saccharimonadia,Bacteria;Proteobacteria;Alphaproteobacteria,Bacteria;Proteobacteria;Gammaproteobacteria,Bacteria;Spirochaetota;Brachyspirae,Bacteria;Spirochaetota;Spirochaetia,Bacteria;Synergistota;Synergistia,Bacteria;Verrucomicrobiota;Lentisphaeria,Bacteria;Verrucomicrobiota;Verrucomicrobiae,label
H21526,0,0,0,0,0,0,2,127,0,5479,0,0,0,0,0,0,0,0,7,0,0,0,0,0,187,2386,0,0,0,41,0,0,0,0,0,0,0,0,0,0,619,0,0,0,0,0,1
H27186,0,0,0,0,0,0,8,27,0,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,13830,0,0,0,141,0,0,0,0,0,0,0,0,0,0,8267,0,0,0,0,0,1
H25859,0,0,0,0,0,0,17,312,0,6291,0,0,3,0,0,0,0,0,0,0,0,0,0,0,716,14040,0,1,0,4158,0,0,23,2,0,0,0,0,0,1,7400,0,0,0,0,0,0
H25971,0,0,0,0,0,0,23,1109,0,13972,0,0,2,0,0,0,0,0,34,0,0,0,0,0,2047,10191,0,0,0,40,0,0,10,0,0,0,0,0,12,0,5701,0,0,0,0,0,0
H18144,0,0,0,0,0,0,7,223,0,5395,0,0,0,0,0,0,0,0,2051,0,0,0,0,0,582,3226,0,0,0,622,0,0,0,0,0,0,0,0,0,0,3268,0,0,0,0,15,0
H25780,0,0,0,0,0,0,2,153,0,7047,0,0,0,0,0,0,43,0,9,0,0,0,0,0,268,5370,0,0,0,950,0,0,0,0,0,0,0,0,0,0,4719,0,0,0,0,0,0
H30944,0,0,0,0,0,0,21,638,0,2330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5569,10854,0,0,0,42,0,0,0,0,0,0,0,0,0,0,20025,0,0,2,0,0,0
H25779,0,0,0,0,0,0,13,135,0,6737,0,0,0,0,0,0,3,0,89,0,0,0,0,0,682,7015,26,0,0,191,0,0,0,0,0,0,0,0,0,0,238,0,0,0,2,1,1
H26685,0,0,0,0,0,0,8,44,0,7472,0,0,13,0,0,0,0,0,24,5,0,0,0,0,51,3492,0,0,0,796,0,0,0,0,0,0,0,0,0,0,1230,0,0,0,0,0,0
H26712,0,0,0,0,0,0,8,88,0,7803,0,0,2,0,0,0,0,0,0,0,0,0,0,0,214,3621,0,0,0,281,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0
H27327,0,0,0,0,0,0,0,8,0,7201,0,0,0,0,0,0,3,0,0,0,0,0,0,0,101,3068,6,0,0,104,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1
H27134,0,0,0,0,0,0,3,1,0,10011,0,0,0,0,0,0,0,0,4,0,0,0,0,0,301,7699,0,0,0,139,0,0,0,0,0,0,0,0,2,0,6027,0,0,0,0,0,1
H27099,0,0,0,0,0,0,1,92,0,19835,0,0,0,0,0,0,0,0,2,0,0,0,0,0,215,4007,0,0,0,7321,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,5,1
H25806,0,0,0,0,0,0,5,176,0,6830,0,0,4,0,0,0,28,0,17,0,0,0,0,0,861,7850,0,1,0,3789,0,0,0,0,0,0,0,0,0,0,727,0,0,0,0,0,1
H32795,0,0,0,0,0,0,16,307,0,15786,0,0,0,0,0,0,0,0,5,0,0,0,0,0,262,7319,0,0,0,3549,0,0,0,0,0,0,0,0,2,0,3284,1,0,0,0,0,1
H28040,0,0,0,0,0,0,11,561,0,5888,0,0,0,0,0,0,0,0,0,0,9,0,0,0,177,7999,0,0,0,15675,0,0,0,10,0,0,0,0,0,0,5202,0,0,0,0,0,1
H25807,0,0,0,0,0,0,8,511,0,7467,0,0,2,0,0,0,0,0,59,0,0,0,0,0,153,6702,4,0,0,635,0,0,0,0,0,0,0,0,1,0,1520,0,0,0,0,0,0
H18283,0,0,0,0,0,0,3,25,0,10195,0,0,0,0,0,0,0,0,65,0,0,0,0,0,155,2922,0,0,0,904,0,0,0,0,0,0,0,0,1,0,762,0,0,0,0,0,1
H26632,0,0,0,0,0,0,93,967,0,431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1722,2769,0,0,0,34,0,0,3,0,0,0,0,0,49,1,2776,0,0,0,0,0,1
H26757,0,0,0,0,0,0,8,107,0,4360,0,0,0,0,0,0,8,0,12,0,0,0,0,0,264,6437,2,0,0,1477,0,0,0,0,0,0,0,0,3,0,1259,0,0,0,0,0,0
H25985,0,0,0,0,0,0,14,38,0,13526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,10420,0,0,0,33,0,0,0,0,0,0,0,0,0,3,354,0,0,0,0,0,0
H27966,0,0,0,0,0,0,20,1073,0,5621,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1413,13875,0,0,0,7507,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1
H27077,0,0,0,0,0,0,0,101,0,14793,0,0,0,0,0,0,103,0,178,0,0,0,0,0,836,8326,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,4101,0,0,0,0,3,0
H25849,0,0,0,0,0,0,9,130,0,8972,0,0,0,0,0,0,4,0,6,0,0,0,0,0,956,10762,0,0,0,1353,0,2,0,0,0,0,0,0,2,0,83,0,0,0,0,0,1
H30938,0,0,0,0,0,0,64,767,0,5072,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3321,19292,0,0,0,591,0,0,0,0,0,0,0,0,10,10,305,0,0,0,0,0,1
H26624,0,0,0,0,0,0,8,3,0,4003,0,0,0,0,0,0,0,0,141,0,0,0,0,0,45,2342,0,0,0,598,0,0,0,0,0,0,0,0,1,0,80,0,0,0,0,0,0
H26575,0,0,0,0,0,0,11,281,0,3319,0,0,0,0,0,0,0,0,93,0,0,0,0,0,128,4757,0,0,0,2197,0,0,0,0,0,0,0,0,1,2,21,0,0,1,0,0,0
H27102,0,0,0,0,0,0,0,231,0,7287,0,0,0,0,0,0,18,0,186,0,0,0,0,0,769,9002,21,0,0,2,0,1,0,0,0,0,0,0,0,2,2663,0,0,0,0,17,0
H28029,0,0,0,0,0,0,0,3544,0,1132,0,0,0,0,0,0,0,0,0,19,0,0,0,0,767,16740,0,0,0,16292,0,0,0,0,0,0,0,0,4,0,3959,0,0,0,0,0,1
H26897,0,0,0,0,0,0,4,26,0,5592,0,0,0,0,0,0,1,0,7,0,0,0,0,0,566,3648,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0
H26801,0,0,0,0,0,0,0,5,0,4600,0,0,0,0,0,0,4,0,5,0,0,0,0,0,27,3579,0,0,0,423,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1
H26856,0,0,0,0,0,0,20,123,0,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10267,8526,0,0,0,116,0,0,0,0,0,0,0,0,7,22,3899,0,0,0,0,0,0
H27295,0,0,0,0,0,0,1,1016,0,10150,0,0,0,0,0,0,0,0,29,0,0,0,0,0,970,12518,0,0,0,6923,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0
H26004,0,0,0,0,0,0,17,567,0,12719,0,0,0,0,0,0,0,0,110,0,0,0,0,0,2360,5934,0,0,0,334,0,0,0,0,0,0,0,0,15,0,11855,0,0,0,0,0,0
H27888,0,0,0,0,0,0,26,20,0,6855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,802,4938,0,0,0,6212,0,0,0,0,0,0,0,0,26,97,671,0,0,0,0,0,1
H27375,0,0,0,0,0,0,5,816,0,15429,0,0,0,0,0,0,0,0,4,0,0,0,0,0,195,15150,0,0,0,554,0,0,0,0,0,0,0,0,2,0,4564,0,0,0,0,0,0
H27071,0,0,0,0,0,0,5,360,0,12264,0,0,0,0,0,0,73,0,1,0,0,0,0,0,1552,15363,0,0,0,4895,0,0,0,7,0,0,0,0,48,0,834,0,0,0,0,0,0
H26014,0,0,0,0,0,0,2,59,0,7675,0,0,0,0,0,0,0,0,5,0,0,0,0,0,587,7186,0,0,0,507,0,0,0,0,0,0,0,0,1,0,853,0,0,0,0,0,1
H25948,0,0,0,0,0,0,23,718,0,11909,0,0,0,0,0,0,0,0,40,0,0,0,0,0,254,7413,0,0,0,1172,0,0,14,0,0,0,0,0,3,5,3461,0,0,0,0,0,0
H18372,0,0,0,0,0,0,3,248,0,11091,0,0,0,0,0,0,0,0,266,0,0,0,0,0,285,4346,0,0,0,693,0,0,0,0,0,0,0,0,1,0,498,0,0,0,0,0,0
H26029,0,0,0,0,0,0,12,21,0,9458,0,0,0,0,0,0,0,0,2,0,0,0,0,0,202,5402,0,0,0,314,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1
H27211,0,0,0,0,0,0,3,228,0,8176,0,0,0,0,0,0,75,0,0,0,0,0,0,0,745,8921,0,0,0,780,0,0,0,0,0,0,0,0,0,0,13795,0,0,0,0,4,1
H26845,0,0,0,0,0,0,8,118,0,4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4038,0,0,0,2274,0,0,0,0,0,0,0,0,0,0,1249,0,0,0,0,0,0
H27259,0,0,0,0,0,0,1,19,0,11368,0,0,0,0,0,0,35,0,38,0,0,0,0,0,470,7476,0,0,0,3947,0,0,0,0,0,0,0,0,0,0,13449,0,0,0,0,0,1
H25920,0,0,0,0,0,0,3,54,0,4612,0,0,0,0,0,0,17,0,5,0,0,0,0,0,296,3743,0,0,0,1332,0,0,0,0,0,0,0,0,1,1,29,0,0,0,0,0,0
H18300,0,0,0,0,0,0,4,51,0,2425,0,0,0,0,0,0,2,0,1,0,0,0,0,0,334,9970,0,0,0,611,0,0,2,0,0,0,0,0,0,0,3034,0,0,0,0,0,1
H18128,0,0,0,0,0,0,4,707,0,4244,0,0,0,0,0,0,0,0,27,0,0,0,0,0,658,3874,0,0,0,32,0,0,0,0,0,0,0,0,9,0,168,0,0,0,0,0,1
H18101,0,0,0,0,0,0,2,262,0,4651,0,0,0,0,0,0,0,0,42,0,0,0,0,0,494,3267,0,0,0,136,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,11,1
H27216,0,0,0,0,0,0,3,132,0,15812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,8107,0,0,0,3109,0,0,0,1,0,0,0,0,33,1,3982,0,0,0,0,0,0
H18122,0,0,0,0,0,0,0,32,0,1659,0,0,0,0,0,0,48,0,0,0,0,0,0,0,506,5911,0,0,0,1486,0,0,0,0,0,0,0,0,0,1,170,0,0,0,0,0,1
H27120,0,0,0,0,0,0,6,254,0,8693,0,0,0,0,0,0,0,0,80,0,0,0,0,0,287,10593,0,0,0,4234,0,0,0,1,0,0,0,0,0,0,1199,0,0,0,0,0,0
H26027,0,0,0,0,0,0,4,98,0,3467,0,0,0,0,0,0,6,0,13,0,0,0,0,0,484,1594,0,0,0,3414,0,0,0,0,0,0,0,0,2,0,7177,0,0,0,0,0,1
H27158,0,0,0,0,0,0,1,6,0,18408,0,0,0,0,0,0,374,0,242,0,0,0,0,0,125,9645,6,0,0,1189,0,0,0,0,0,0,0,0,0,0,1469,0,0,0,0,1,0
H31012,0,0,0,0,0,0,6,195,0,12292,0,0,0,0,0,0,1,0,8,0,0,0,0,0,360,5712,26,0,0,121,0,5,0,0,0,0,0,0,0,0,124,0,0,0,0,0,1
H27984,0,0,0,0,0,0,1,99,0,7860,0,0,0,0,0,0,44,0,4,0,0,0,0,0,385,6224,0,0,0,230,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0
H30994,0,0,0,0,0,0,9,21,0,11750,0,0,0,0,0,0,0,0,74,0,0,0,0,0,348,5960,0,0,0,301,0,0,0,0,0,0,0,0,1,0,4121,0,0,0,0,0,1
H18199,0,0,0,0,0,0,0,112,0,7198,0,0,0,0,0,0,5,0,7,0,0,0,0,0,645,4639,0,2,0,1934,0,0,19,0,0,0,0,0,0,0,74,0,0,0,0,0,0
H27245,0,0,0,0,0,0,1,13,0,6330,0,0,0,0,0,0,17,0,65,0,0,0,0,0,94,6127,0,0,0,827,0,0,0,0,0,0,0,0,0,3,982,0,0,0,0,0,1
H18173,0,0,0,0,0,0,7,117,0,9667,0,0,0,0,0,0,0,0,184,0,0,0,0,0,806,5441,0,0,0,578,0,0,0,0,0,0,0,0,0,0,5629,0,0,0,0,0,1
H18187,0,0,0,0,0,0,0,134,0,9442,0,0,0,0,0,0,83,0,5,0,0,0,0,0,318,4607,0,0,0,380,0,0,0,0,0,0,0,0,3,0,1426,0,0,0,0,0,0
H31074,0,0,0,0,0,0,11,442,0,4283,0,0,5,0,0,0,0,0,44,0,0,0,0,0,639,15121,2,0,0,99,0,7,2,0,0,0,0,0,1,0,3571,0,0,0,0,3,1
H27090,0,0,0,0,0,0,7,438,0,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2738,9160,7,0,0,4754,0,0,0,0,0,0,0,0,5,0,346,0,0,0,0,0,1
H26918,0,0,0,0,0,0,1,8,0,4896,0,0,0,0,0,0,4,0,49,0,0,0,0,0,144,2424,0,2,0,968,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,1,0
H18275,0,0,0,0,0,0,0,45,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266,4848,0,0,0,12416,0,0,0,0,0,0,0,0,2,1,10,0,0,0,0,0,1
H26105,0,0,0,0,0,0,16,375,0,6901,0,0,5,0,0,0,0,0,83,0,0,0,0,0,353,3666,0,0,0,247,0,0,0,0,0,0,0,0,0,15,1471,0,0,0,0,0,1
H27250,0,0,0,0,0,0,4,194,0,11965,0,0,2,0,0,0,0,0,231,0,0,0,0,0,895,8228,23,0,0,956,0,0,4,0,0,0,0,0,0,3,8306,0,0,0,0,0,0
H25884,0,0,0,0,0,0,10,36,0,10348,0,0,0,0,0,0,1199,0,64,0,0,0,0,0,280,5849,0,0,0,1085,0,0,0,0,0,0,0,0,1,2,856,0,0,0,0,0,1
H27196,0,0,0,0,0,0,24,553,0,5635,0,0,0,0,0,0,0,0,168,0,0,0,0,0,2238,10098,0,0,0,7113,0,0,0,0,0,0,0,0,19,0,944,0,0,0,0,0,1
H25781,0,0,0,0,0,0,5,555,0,5299,0,0,0,0,0,0,3,0,143,0,0,0,0,0,340,6763,0,0,0,2619,0,0,3,0,0,0,0,0,0,0,14285,0,0,0,0,0,1
H27398,0,0,0,0,0,8,11,106,0,15040,0,0,5,0,0,0,0,0,9,0,0,0,0,0,1001,9133,0,0,0,380,0,0,0,0,0,0,0,0,18,0,755,0,0,0,0,0,0
H18201,0,0,0,0,0,0,3,173,0,4886,0,0,0,0,0,0,153,0,190,0,0,0,0,0,1292,7045,13,0,0,402,0,8,0,0,0,0,0,0,0,0,217,0,0,0,0,5,0
H26773,0,0,0,0,0,0,9,96,0,10296,0,0,0,0,0,0,0,0,4,0,0,0,0,0,592,3211,0,0,0,2186,0,0,0,0,0,0,0,0,1,0,155,0,0,0,0,0,0
H31135,0,0,0,0,0,0,3,1540,0,11253,0,0,1,0,0,0,0,0,29,0,0,0,0,0,325,14536,50,0,0,619,0,0,0,0,0,0,0,0,0,1,453,0,0,0,0,0,1
H26819,0,0,0,0,0,0,4,30,0,4658,0,0,0,0,0,0,0,0,2,0,0,0,0,0,64,2948,0,0,0,2533,0,0,0,0,0,0,0,0,0,0,1552,0,0,0,0,0,1
H27923,0,0,0,0,0,0,11,47,0,7110,0,0,0,0,0,0,0,0,32,0,0,0,0,0,361,7833,0,4,0,1984,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,1
H18155,0,0,0,0,0,0,10,550,0,2932,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1618,5384,0,0,0,23,0,0,0,0,0,0,0,0,3,0,84,0,0,0,0,0,0
H28002,0,0,0,0,0,0,1,62,0,11536,0,1,1,0,0,0,15,0,12,0,0,0,0,0,286,10943,0,5,0,2622,0,0,0,0,0,0,0,0,0,0,1643,0,0,0,0,2,1
H27264,0,0,0,0,0,0,2,110,0,13008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,472,11237,0,0,0,257,0,0,0,0,0,0,0,0,4,0,408,0,0,0,0,0,0
H28039,0,0,0,0,0,0,4,114,0,11223,0,0,13,0,0,0,37,0,2,0,0,0,0,0,155,14748,5,0,0,1077,0,1,0,0,0,0,0,0,0,0,622,0,0,0,0,0,1
H25963,0,0,0,0,0,0,6,206,0,9554,0,0,0,0,0,0,17,0,29,0,0,0,0,1,1166,12683,10,0,0,586,0,11,0,0,0,0,0,0,1,0,387,0,0,0,0,1,0
H27330,0,0,0,0,0,0,2,367,0,5330,0,0,0,0,0,0,8,0,21,0,0,0,0,0,1214,8807,0,1,0,3561,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0
H18310,0,0,0,0,0,0,5,83,0,9479,0,0,0,0,0,0,407,0,122,0,0,0,0,0,198,5353,0,0,0,866,0,0,0,0,0,0,0,0,2,0,1199,0,0,0,0,0,1
H25987,0,0,0,0,0,0,15,315,0,4452,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2369,5721,0,0,0,105,0,0,0,0,0,0,0,0,0,0,1818,0,0,0,0,2,0
H25907,0,0,0,0,0,0,10,16,0,12653,0,0,0,0,0,0,95,0,0,0,0,0,0,0,345,10244,0,0,0,5955,0,0,2,0,0,0,0,0,0,0,196,0,0,0,0,0,1
H26943,0,0,0,0,0,0,1,157,0,2070,0,0,0,0,0,0,3,0,7,0,0,0,0,0,401,2876,0,0,0,1284,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,1
H26063,0,0,0,0,0,0,18,390,0,5591,0,0,0,0,0,0,0,0,24,0,0,0,0,0,297,6717,4,0,0,285,0,0,0,0,0,0,0,0,1,0,2243,0,0,0,0,0,0
H31000,0,0,0,0,0,0,12,252,0,16517,0,0,0,0,0,0,108,0,13,0,0,0,0,0,1263,12480,18,1,0,923,0,0,0,0,0,0,0,0,0,0,713,0,0,3,0,0,1
H26103,0,0,0,0,0,0,42,622,0,5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,6583,0,0,0,128,0,0,0,0,0,0,0,0,7,3,1553,0,0,0,0,0,0
H18316,0,0,0,0,0,0,4,43,0,7861,0,1,0,0,0,0,0,0,0,0,0,0,0,0,742,6228,0,0,0,982,0,0,0,0,0,0,0,0,0,0,829,0,0,0,0,0,1
H30924,0,0,0,0,0,0,1,235,0,10059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,9872,5,0,0,768,0,0,0,0,0,0,0,0,0,6,3433,0,0,0,0,2,0
H25981,0,0,0,0,0,0,17,357,0,9857,0,0,0,0,0,0,0,0,34,0,0,0,0,0,4193,7496,16,2,0,109,0,0,0,0,0,0,0,0,0,5,161,0,0,0,0,1,0
H34125,0,0,0,0,0,0,29,855,0,3046,0,6,5,0,0,0,0,0,14,0,0,0,0,0,2033,11949,0,0,0,375,0,0,8,0,0,0,0,0,1,0,1700,0,0,0,0,0,1
H29076,0,0,0,0,0,0,11,1297,0,3545,0,0,1,0,0,0,8,0,141,0,0,0,0,0,606,4302,0,0,0,4224,0,0,0,0,0,0,0,0,0,0,4864,0,0,0,0,0,1
H25888,0,0,0,0,0,0,24,65,0,16083,0,0,0,0,0,0,0,0,47,0,0,0,0,0,567,5558,0,0,0,3266,0,0,0,0,0,0,0,0,0,0,4217,0,0,0,0,0,1
H31014,0,0,0,0,0,0,15,1204,0,19587,0,0,0,0,0,0,120,0,26,0,0,0,0,0,2801,14025,0,0,0,28,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,1
H28023,0,0,0,0,0,0,23,282,0,4354,0,0,0,0,0,0,0,0,2,0,0,0,0,0,231,7187,0,0,0,1781,0,0,0,0,0,0,0,0,0,0,13588,0,0,0,0,0,1
H25967,0,0,0,0,0,0,15,131,0,8457,0,0,0,0,0,0,0,0,19,0,0,0,0,0,422,5583,0,0,0,2444,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,1
H21538,0,0,0,0,0,0,0,144,0,1633,0,0,8,0,0,0,0,0,2,0,0,0,0,0,1140,11530,0,0,0,530,0,0,0,0,0,0,0,0,0,9,32,0,0,0,0,0,1
H27378,0,0,0,0,0,0,2,68,0,8416,0,0,0,0,0,0,1,0,0,0,0,0,0,1,555,14922,0,0,0,3095,0,0,0,0,0,0,0,0,2,38,161,0,0,0,0,0,0
H25921,0,0,0,0,0,0,26,204,0,5807,0,0,0,0,0,0,1,0,365,0,0,0,0,0,584,7294,0,0,0,3649,0,0,0,0,0,0,0,0,0,0,1072,0,0,0,0,0,0
H31107,0,0,0,0,0,0,3,57,0,11350,0,0,0,0,0,0,20,0,83,0,0,0,0,0,190,5481,6,0,0,90,0,0,0,0,0,0,0,0,2,0,2720,0,0,0,0,2,1
H27255,0,0,0,0,0,0,6,58,0,9560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,6019,0,0,0,4157,0,0,0,0,0,0,0,0,0,0,5992,0,0,0,0,0,0
H27235,0,0,0,0,0,0,12,750,0,5161,0,0,0,0,0,0,17,0,31,0,0,0,0,0,2658,7966,0,0,0,5207,0,0,0,0,0,0,0,0,1,0,15515,0,0,0,0,0,1
H31036,0,0,0,0,0,0,61,1168,0,11000,0,1,0,0,0,0,0,0,79,0,0,0,0,0,919,14535,0,3,0,220,0,0,0,0,0,0,0,0,1,3,84,0,0,0,0,0,1
H26923,0,0,0,0,0,0,5,67,0,5669,0,0,0,0,0,0,0,0,194,0,0,0,0,0,531,2908,0,0,0,53,0,0,0,0,0,0,0,0,2,0,4742,0,0,0,0,0,0
H27156,0,0,0,0,0,0,8,26,0,12809,0,0,0,0,0,0,0,0,764,0,0,0,0,0,444,1619,0,0,0,4846,0,0,0,0,0,0,0,0,1,0,245,0,0,0,0,0,0
H25940,0,0,0,0,0,0,6,703,0,10586,0,0,1,0,0,0,0,0,8,0,0,0,0,0,634,9339,0,0,0,121,0,0,0,0,0,0,0,0,0,0,3743,0,0,0,0,1,1
H27306,0,0,0,0,0,0,2,163,0,3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,13990,0,0,0,51,0,0,0,0,0,0,0,0,0,0,3587,0,0,0,0,0,1
H26749,0,0,0,0,0,0,2,63,0,6718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,277,2999,0,0,0,904,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,1,1
H26699,0,0,0,0,0,0,9,210,0,386,0,0,4,0,0,0,0,0,11,0,0,0,0,0,241,6135,0,0,0,2543,0,0,0,0,0,0,0,0,0,0,1388,0,0,0,0,4,0
H21529,0,0,0,0,0,0,49,128,0,4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,3281,0,0,0,2780,0,0,0,0,0,0,0,0,0,2,495,0,0,0,0,0,1
H18299,0,0,0,0,0,0,19,615,0,5559,0,0,0,0,0,5,0,0,1,0,0,0,0,0,3461,6937,0,0,0,108,0,0,0,0,0,0,0,0,2,85,791,0,0,0,0,0,1
H26567,0,0,0,0,0,0,4,33,0,5983,0,0,0,0,0,0,0,0,15,0,0,0,0,0,192,2333,0,0,0,14,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,1,1
H34111,0,0,0,0,0,0,4,365,0,2515,0,0,0,0,0,0,18,0,3,0,0,8,0,0,1102,9650,0,0,0,1877,0,0,0,0,0,0,0,0,5,0,1769,0,0,0,0,0,0
H27191,0,0,0,0,0,0,3,264,0,8633,0,0,0,0,0,0,0,0,34,0,0,0,0,0,162,10596,0,0,0,422,0,0,0,0,0,0,0,0,4,0,1269,0,0,0,0,0,0
H27200,0,0,0,0,0,0,8,185,0,14507,0,0,3,0,0,0,2,0,57,0,0,0,0,0,211,7888,22,1,0,470,0,0,0,1,0,0,0,0,1,0,2715,0,0,0,0,5,1
H26113,0,0,0,0,0,0,4,92,0,5677,0,0,0,0,0,0,0,0,143,0,0,0,0,0,432,7694,0,0,0,893,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
H32781,0,0,0,0,0,0,0,250,0,15200,0,0,0,0,0,0,0,0,2,0,0,0,0,0,692,7024,23,1,0,209,0,0,0,0,0,0,0,0,6,0,2793,0,0,0,0,0,1
H27161,0,0,0,0,0,0,1,121,0,18526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,893,8737,0,0,0,1417,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,1
H18140,0,0,0,0,0,0,41,392,0,7245,0,0,2,0,0,0,19,0,242,0,0,0,0,0,1068,5152,0,0,0,362,0,0,0,0,0,0,0,0,0,0,949,0,0,0,0,0,0
H30935,0,0,0,0,0,0,18,128,0,5589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051,10285,0,0,0,542,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,1
H18170,0,0,0,0,0,0,5,45,0,4467,0,0,0,0,0,0,17,0,83,0,0,0,0,0,1026,4602,22,1,0,388,0,1,0,0,0,0,0,0,0,0,2371,0,0,0,0,3,0
H27986,0,0,0,0,0,0,7,247,0,16459,0,0,0,0,0,0,0,0,6,0,0,0,0,0,691,5457,0,0,0,3899,0,0,0,0,0,0,0,0,0,0,478,0,0,2,0,0,0
H30957,0,0,0,0,0,0,24,283,7,1096,0,0,0,0,0,0,43,0,191,0,0,0,0,0,879,17092,0,0,0,183,0,0,0,0,0,0,0,0,0,0,1233,0,0,0,0,0,0
H27379,0,0,0,0,0,0,9,50,0,4235,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1070,8353,0,0,0,1769,0,0,0,0,0,0,0,0,11,0,32832,0,0,0,0,0,1
H27258,0,0,0,0,0,1,14,751,0,5741,0,0,0,0,0,0,0,0,3,0,0,0,0,0,323,15872,0,0,0,5636,0,0,0,0,0,0,0,0,1,0,4168,0,0,0,0,0,0
H30973,0,0,0,0,0,0,11,488,0,5085,0,0,5,0,0,0,0,0,15,0,0,0,0,0,2176,10982,0,0,0,124,0,0,0,0,0,0,0,0,0,0,87,815,0,0,0,13,0
