sample_ID,Bacteria;Abditibacteriota;Abditibacteria;Abditibacteriales,Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales,Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales,Bacteria;Acidobacteriota;Subgroup 5;uncultured Acidobacteria bacterium,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales,Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,Bacteria;Actinobacteriota;Actinobacteria;Frankiales,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales,Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales,Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales,Bacteria;Actinobacteriota;Actinobacteria;uncultured,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales,Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales,Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,Bacteria;Chloroflexi;Anaerolineae;Caldilineales,Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales,Bacteria;Dependentiae;Babeliae;Babeliales,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales,Bacteria;Desulfobacterota;Desulfuromonadia;Geoalkalibacteraceae,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Elusimicrobiota;Lineage IIa;Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_59_12,Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales,Bacteria;Firmicutes;Bacilli;Acholeplasmatales,Bacteria;Firmicutes;Bacilli;Bacillales,Bacteria;Firmicutes;Bacilli;Erysipelotrichales,Bacteria;Firmicutes;Bacilli;Izemoplasmatales,Bacteria;Firmicutes;Bacilli;Lactobacillales,Bacteria;Firmicutes;Bacilli;RF39,Bacteria;Firmicutes;Bacilli;Staphylococcales,Bacteria;Firmicutes;Bacilli;Thermicanales,Bacteria;Firmicutes;Clostridia;Caldicoprobacterales,Bacteria;Firmicutes;Clostridia;Christensenellales,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group,Bacteria;Firmicutes;Clostridia;Clostridiales,Bacteria;Firmicutes;Clostridia;Eubacteriales,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae,Bacteria;Firmicutes;Clostridia;Lachnospirales,Bacteria;Firmicutes;Clostridia;Monoglobales,Bacteria;Firmicutes;Clostridia;Oscillospirales,Bacteria;Firmicutes;Clostridia;Peptococcales,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales,Bacteria;Firmicutes;Clostridia;uncultured,Bacteria;Firmicutes;Incertae Sedis;DTU014,Bacteria;Firmicutes;Limnochordia;Hydrogenispora,Bacteria;Firmicutes;Limnochordia;M55-D21,Bacteria;Firmicutes;Moorellia;Desulfitibacterales,Bacteria;Firmicutes;Negativicutes;Acidaminococcales,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Firmicutes;uncultured;uncultured Peptococcaceae bacterium,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Myxococcota;Polyangia;Polyangiales,Bacteria;Myxococcota;Polyangia;mle1-27,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,Bacteria;Proteobacteria;Alphaproteobacteria;uncultured,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales,Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales,Bacteria;Spirochaetota;Brachyspirae;Brachyspirales,Bacteria;Spirochaetota;Spirochaetia;Spirochaetales,Bacteria;Synergistota;Synergistia;Synergistales,Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,label
H27117,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,625,0,0,4118,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,302,0,219,40,0,0,0,462,1815,5,56,15,0,5839,199,9517,51,143,0,0,1,0,0,146,221,0,4,0,0,0,0,0,0,0,0,0,0,0,134,0,17,0,0,0,0,251,0,0,0,1,816,0,0,0,0,0,0,0,0,0,0
H31090,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,666,0,0,12653,0,0,0,0,0,0,3,0,0,0,0,105,0,0,0,0,0,0,727,0,13,4507,0,0,0,842,55,16,46,2,2,1288,91,4202,8,47,0,29,0,0,0,286,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
H26603,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,223,0,0,3162,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,17,0,8,0,0,0,0,23,0,0,3,0,0,1324,11,2165,0,1,0,0,0,0,0,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,253,0,0,0,0,972,0,0,0,0,0,0,0,0,0,0
H26590,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,303,0,0,4642,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,949,0,33,0,16,0,0,112,18,0,3,0,0,915,2,798,0,67,0,0,0,0,0,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,1725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H26016,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,81,0,0,7197,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,122,34,22,7,0,0,0,66,35,0,5,0,0,1843,51,4889,0,24,0,0,0,0,0,44,101,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,311,0,0,0,0,1542,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
H27093,0,0,0,0,2,8,3,0,0,34,0,0,0,0,0,98,0,0,2854,0,0,7,0,0,0,0,0,0,4,0,27,0,0,0,0,0,0,122,12,1322,1892,17,0,5,4805,1978,20,1220,0,0,2570,511,8526,8,22,0,0,0,0,0,0,5131,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,102,0,0,0,0,155,0,0,0,0,3969,0,0,0,0,0,0,0,0,0,0
H27081,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,71,0,0,13495,0,0,1,0,0,0,0,0,0,251,0,164,0,0,0,0,0,0,166,0,39,0,0,0,0,87,49,0,1,0,0,967,4,1959,4,36,0,2,0,0,0,1551,11,0,7,0,0,0,0,1,0,0,0,2,1,3,0,0,1544,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H25807,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,511,0,0,7467,0,0,0,0,0,0,2,0,0,0,0,59,0,0,0,0,0,0,83,37,28,0,5,0,0,415,1291,235,5,1,0,898,22,3792,9,34,0,4,0,0,0,20,615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,377,0,0,0,0,1140,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
H27380,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,213,0,0,4655,0,0,0,0,0,0,0,0,0,3,0,39,0,0,0,0,0,0,350,0,21,2,0,0,0,34,4150,0,119,0,0,3753,385,3363,0,12,0,0,0,0,0,0,2708,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1471,0,0,0,0,0,0,0,0,0,1551,0,0,0,0,0,0,0,0,0,1
H18356,0,83,0,0,0,35,0,37,0,71,0,12,0,0,0,482,0,0,2995,5,0,94,49,0,0,0,7,0,43,0,63,0,0,0,0,0,121,226,0,219,183,0,100,0,243,34,20,6,0,0,2327,56,3390,4,31,0,0,2,0,0,99,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,53,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
H26055,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,164,0,0,3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,19,126,1,2,0,0,747,619,40,14,0,23,1253,23,5703,47,66,14,0,0,0,0,75,2317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,7259,0,0,0,0,0,7,0,3,0,0,0,0,0,0,1
H18262,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,707,0,0,13058,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,293,0,36,0,1,0,0,360,659,50,14,0,0,2651,255,4822,4,34,0,0,0,0,0,137,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,0,302,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
H26028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,7552,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,32,5,3,0,0,4,5,0,22,0,0,2000,46,4621,0,92,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H27289,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,523,0,0,7736,0,0,165,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,875,4,136,157,6,0,0,1541,1412,36,17,0,0,3642,229,9466,34,71,0,0,0,0,0,286,3615,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,37,0,0,0,0,6,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0
H26898,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,4,0,0,6188,0,0,0,0,0,0,2,0,0,4,0,266,0,0,0,0,0,0,83,0,5,0,0,0,0,69,29,0,0,0,0,2424,40,1929,0,13,0,0,0,0,0,198,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,0,0,0,73,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0
H26697,0,0,0,0,0,3,2,2,0,0,0,1,0,0,0,126,0,0,5868,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,290,0,43,145,1,0,0,193,664,32,0,0,0,2787,40,3894,30,13,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,1651,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
H21533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,1889,0,0,0,0,0,0,0,0,0,24,0,59,0,0,0,0,0,0,361,3,72,191,3,0,0,670,1122,11,0,0,1,513,6,1136,2,38,0,2,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,459,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0
H27128,0,0,0,0,0,3,3,3,0,7,0,3,0,0,0,154,0,0,10325,0,0,32,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,1779,0,258,1,0,0,0,325,0,0,0,0,0,6886,660,4929,0,67,0,0,0,0,0,46,3773,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
H18331,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,154,0,0,5878,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,84,0,39,178,0,0,0,29,499,187,28,0,0,1449,37,1883,11,14,3,4,0,0,0,1,117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,894,0,0,0,0,17,0,0,0,0,23,0,0,0,0,0,0,0,0,1,1
H27264,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,110,0,0,13008,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,201,0,271,0,0,0,0,54,1,0,4,3,0,6633,120,4390,0,32,0,0,0,0,0,1,256,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,242,0,0,0,0,13,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0
H27900,0,0,0,0,0,0,0,1,0,25,0,4,0,0,0,124,0,0,36582,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,4,495,0,251,0,86,0,0,57,0,0,4,1,0,5550,28,2652,0,258,0,0,0,0,0,414,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,1,0,5382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H26695,0,0,0,0,0,5,7,0,0,12,0,0,0,0,0,28,0,0,4558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,682,1,2,0,0,0,19,0,13,0,0,9896,113,1025,0,16,0,0,0,0,0,0,5962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H25786,0,0,0,0,0,2,3,5,0,2,0,0,0,0,0,304,0,0,4901,0,0,28,0,0,0,1,0,0,0,0,140,0,0,0,0,0,0,143,5,163,1325,4,0,0,194,743,7,2,0,0,1329,141,2609,47,37,0,1,0,0,0,1,1594,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,83,0,0,0,0,227,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
H27957,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,305,0,0,6609,0,0,17,0,0,5,0,0,0,15,0,10,0,0,0,0,0,12,198,0,6,448,0,0,0,430,2441,17,9,0,0,3048,557,5465,0,26,0,0,0,0,0,284,160,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,0,0,1927,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
H18330,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,454,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,544,0,129,2,0,0,0,0,1,0,0,8,0,5099,0,482,0,33,0,0,0,0,0,1,6786,0,0,0,0,0,0,1,0,0,0,0,0,0,43,0,2,0,0,0,0,12385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H32824,0,0,0,0,0,19,5,0,0,2,0,1,0,0,0,1098,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,3831,4,413,222,1,0,0,717,233,0,6,0,0,4583,44,1850,1,66,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,28,0,0,0,0,869,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
H27137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,7113,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,68,0,6,190,1,0,0,69,126,3,3,0,0,2013,13,4113,0,39,0,0,0,0,0,1,1721,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64,0,0,0,0,20,0,0,0,0,229,2,0,0,0,0,0,0,0,0,0
H25905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,107,0,0,6262,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,340,0,163,0,0,0,0,133,26,0,21,0,0,2448,198,5068,8,155,0,0,0,0,0,0,8840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0,0,0,0,118,0,0,0,0,106,1,0,0,0,0,0,0,0,0,0
H25833,0,0,0,0,0,1,3,5,0,4,0,1,0,0,0,181,0,0,4415,0,0,0,0,0,0,1,0,0,3,0,6,0,0,0,0,0,0,110,0,148,390,1,0,0,188,584,0,5,0,0,1763,60,3492,0,37,0,0,0,0,0,0,359,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,96,0,0,0,0,5279,0,0,0,2,54,0,0,0,0,0,0,0,0,0,0
H34095,0,0,0,0,0,9,4,2,0,1,0,0,0,0,0,1034,0,0,7952,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2283,5,55,0,0,0,0,846,284,1,569,0,0,4148,81,4579,141,102,0,0,0,0,0,14,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,193,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
H26591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3613,0,0,18,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,64,0,3,218,0,0,0,181,16,7,13,0,0,1241,9,1416,1,9,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
H21552,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,344,0,0,6029,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,723,0,247,0,1,0,0,550,837,127,1,0,0,2728,63,6716,1,67,0,0,1,0,0,178,55,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
H18266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,464,0,0,15609,0,0,1,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,666,0,7,4,0,0,0,84,7,0,0,4,0,3873,15,7074,0,36,0,0,0,0,0,1,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,10900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H18348,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,753,0,0,5142,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,629,0,219,17,3,0,0,11,35,2,57,0,0,3857,53,2115,2,34,0,1,0,0,0,34,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,2384,0,0,0,0,466,0,0,0,0,0,0,0,0,0,1
H26092,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,78,0,0,7072,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,88,0,6,717,2,0,0,78,491,3,0,0,0,758,25,1890,4,12,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,39,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0
H27371,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,790,0,0,12255,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3233,0,463,5,0,0,0,2160,3,0,139,1,0,8225,671,5590,4,66,0,0,4,0,0,0,4644,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,45,0,0,0,0,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H34166,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,2387,0,0,8327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,233,0,44,0,0,0,0,65,133,5,11,2,0,2582,46,4604,10,55,0,0,0,0,0,0,3176,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,26,0,0,0,0,91,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
H26571,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,106,0,0,4873,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,139,1,9,34,0,0,0,179,4,1,145,1,0,1453,38,2563,3,20,0,0,1,0,0,0,1628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,845,0,0,0,0,481,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
H26001,0,0,0,0,0,6,37,1,0,0,0,0,0,0,0,488,0,0,7617,0,0,5,0,0,0,0,0,0,487,0,35,0,0,0,0,0,0,227,0,672,0,0,0,0,463,744,7,27,0,0,3597,273,4140,5,62,0,0,0,0,0,1227,78,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,23,0,0,0,0,8428,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0
H25974,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,176,0,0,10770,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,267,0,99,0,17,0,0,35,0,0,1,0,0,2723,53,5274,1,35,0,0,0,0,0,988,208,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,96,0,0,0,0,21,0,0,0,0,154,1,0,0,0,0,0,0,0,0,1
H27288,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,105,0,0,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,44,0,12,0,0,1,0,0,0,0,0,7584,145,5543,0,21,0,0,0,0,0,1357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
H32826,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,840,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,26,2368,81,6,0,0,230,2461,7,104,3,0,1360,2,1761,5,216,0,0,0,0,0,13,8,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,37,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H25998,0,0,0,0,0,11,4,0,0,24,0,0,0,0,0,212,0,0,1868,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,1959,0,8,0,0,22,0,0,32,0,0,951,63,4545,0,6,0,0,0,0,0,457,631,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,4158,0,0,0,0,7882,0,0,0,0,0,1,0,0,0,0
H18372,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,248,0,0,11091,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,216,0,66,0,3,0,0,30,65,2,2,1,0,1813,32,2382,0,19,0,0,0,0,0,33,660,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,456,0,0,0,0,19,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
H25881,0,0,0,0,0,2,5,7,0,0,0,0,0,0,0,229,0,0,6469,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,654,0,46,318,0,0,0,96,791,2,8,0,0,2887,89,10275,0,123,0,0,0,0,0,585,15,0,1,0,0,0,0,5,0,0,0,0,3,0,0,0,180,0,0,0,0,101,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
H25803,0,0,0,0,0,4,1,2,0,8,0,0,0,0,0,193,0,0,9981,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,140,1,35,0,1,0,0,197,8,2,5,0,4,2039,123,3114,55,50,0,11,1,0,0,95,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,2,1
H34143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,120,0,0,7969,0,0,10,0,0,0,1,0,0,3,0,9,0,0,0,0,0,13,344,39,14,505,0,0,0,1734,235,446,60,0,6,2674,12,4214,8,39,0,7,0,0,0,45,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,2737,0,0,0,0,0,1567,0,5,0,0,0,20,4,1,0
H18387,0,0,0,0,0,0,3,0,0,2,0,12,0,0,0,654,0,0,4899,0,0,3,0,0,0,0,0,0,585,0,565,0,0,0,0,0,0,135,0,109,0,4,0,0,133,129,2,91,0,0,4866,122,3714,0,48,0,0,6,0,0,52,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
H26776,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,33,0,0,5672,0,0,16,0,0,0,0,0,0,2,0,38,0,0,0,0,0,0,209,0,47,2,2,0,0,100,938,0,0,1,0,2286,21,2268,1,24,0,0,0,0,0,0,771,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,175,0,0,0,0,809,0,0,0,894,2,1,92,0,0,0,0,0,0,0,0
H26059,0,0,0,0,0,4,1,0,0,3,0,8,0,0,0,581,0,0,3742,0,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,4,287,0,274,330,4,0,0,233,1,1,304,0,0,1686,694,3541,0,45,0,0,0,0,0,39,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,408,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0
H25992,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,52,0,0,5625,0,0,0,0,0,0,0,0,0,33,0,383,0,0,0,0,0,0,166,3,4,359,1,0,0,652,576,9,0,0,19,1493,26,3062,80,18,0,4,0,0,0,19,298,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
H27378,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,68,0,0,8416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,102,16,85,345,0,0,0,713,3167,25,62,0,3,7350,121,3434,0,47,0,0,0,0,0,10,3085,0,0,0,0,0,0,2,0,0,0,0,38,0,0,0,2,0,0,0,0,24,0,0,0,0,133,2,0,0,0,0,0,0,0,0,0
H26587,0,0,0,0,0,2,7,1,0,0,0,2,0,0,0,165,0,0,2933,0,0,1,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,161,0,62,8,0,0,0,370,281,2,75,0,0,931,55,1843,9,36,0,1,0,0,0,0,482,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,67,0,0,0,0,1850,0,0,0,0,48,14,0,0,0,0,0,0,0,3,0
