sample_ID,Bacteria;Abditibacteriota;Abditibacteria;Abditibacteriales,Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales,Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales,Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,Bacteria;Actinobacteriota;Actinobacteria;Frankiales,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales,Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales,Bacteria;Actinobacteriota;Actinobacteria;uncultured,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales,Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales,Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,Bacteria;Chloroflexi;Anaerolineae;Caldilineales,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales,Bacteria;Dependentiae;Babeliae;Babeliales,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales,Bacteria;Desulfobacterota;Desulfuromonadia;Geoalkalibacteraceae,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Elusimicrobiota;Lineage IIa;Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_59_12,Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales,Bacteria;Firmicutes;Bacilli;Bacillales,Bacteria;Firmicutes;Bacilli;Erysipelotrichales,Bacteria;Firmicutes;Bacilli;Izemoplasmatales,Bacteria;Firmicutes;Bacilli;Lactobacillales,Bacteria;Firmicutes;Bacilli;Mycoplasmatales,Bacteria;Firmicutes;Bacilli;RF39,Bacteria;Firmicutes;Bacilli;Staphylococcales,Bacteria;Firmicutes;Bacilli;Thermicanales,Bacteria;Firmicutes;Clostridia;Caldicoprobacterales,Bacteria;Firmicutes;Clostridia;Christensenellales,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group,Bacteria;Firmicutes;Clostridia;Clostridiales,Bacteria;Firmicutes;Clostridia;Eubacteriales,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae,Bacteria;Firmicutes;Clostridia;Lachnospirales,Bacteria;Firmicutes;Clostridia;Monoglobales,Bacteria;Firmicutes;Clostridia;Oscillospirales,Bacteria;Firmicutes;Clostridia;Peptococcales,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales,Bacteria;Firmicutes;Clostridia;uncultured,Bacteria;Firmicutes;Incertae Sedis;DTU014,Bacteria;Firmicutes;Limnochordia;Hydrogenispora,Bacteria;Firmicutes;Limnochordia;M55-D21,Bacteria;Firmicutes;Moorellia;Desulfitibacterales,Bacteria;Firmicutes;Negativicutes;Acidaminococcales,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Firmicutes;uncultured;uncultured Peptococcaceae bacterium,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Myxococcota;Polyangia;Polyangiales,Bacteria;Myxococcota;Polyangia;mle1-27,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,Bacteria;Proteobacteria;Alphaproteobacteria;uncultured,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales,Bacteria;Proteobacteria;Gammaproteobacteria;EV818SWSAP88,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales,Bacteria;Spirochaetota;Brachyspirae;Brachyspirales,Bacteria;Spirochaetota;Spirochaetia;Spirochaetales,Bacteria;Synergistota;Synergistia;Synergistales,Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,label
H30931,0,0,0,0,12,0,0,0,0,0,21,0,3,231,0,0,2420,0,54,2,0,0,4,0,9,0,24,0,0,0,0,1,445,0,11104,0,2806,3,0,0,459,851,10,37,0,0,2250,63,4016,3,159,0,0,0,0,0,117,16,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,188,0,0,13,5,4,0,0,0,0,21,33,0,0,0,0,0,0,0,0,0
H27129,0,0,0,0,0,1,1,0,0,0,0,0,0,121,0,0,2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,255,0,0,12,0,0,74,0,0,67,0,0,13632,242,6275,0,54,0,0,0,0,0,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,521,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
H26854,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,5554,0,1,0,0,2,0,0,205,0,19,0,0,0,0,0,17,1,18,0,1590,0,0,0,88,333,2,0,0,0,612,68,2331,9,7,0,3,0,0,0,34,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,787,0,0,0,0,36,2,0,0,0,0,0,0,0,0,0
H27295,0,0,0,0,0,1,0,0,0,0,0,0,0,1016,0,0,10150,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,845,0,125,0,0,0,0,0,546,872,20,4,1,0,4857,140,5950,0,128,0,0,0,0,0,300,6623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,31,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
H32826,0,0,0,0,2,0,18,0,0,0,0,0,0,840,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,26,2368,0,81,6,0,0,230,2461,7,104,3,0,1360,2,1761,5,216,0,0,0,0,0,13,8,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,37,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27399,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,10699,0,5,0,0,0,2,0,0,0,13,0,0,0,0,0,983,4,24,0,328,0,0,0,902,2373,78,72,0,0,1375,49,6916,9,29,12,0,0,0,0,59,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,16,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
H27148,0,0,0,0,0,2,0,0,0,0,0,0,0,178,0,0,12707,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,100,0,30,0,1,0,0,0,67,0,1,25,0,0,3619,138,2639,0,14,0,0,0,0,0,0,5798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,89,254,0,0,0,0,0,0,0,0,0
H29009,0,0,0,0,6,44,0,0,0,0,1,0,0,2288,0,0,6789,0,1,0,0,0,0,0,0,0,101,0,0,0,0,0,356,0,130,0,0,1,0,0,54,7,15,32,0,0,4875,215,5087,0,89,0,0,2,0,0,1366,666,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,94,0,0,0,0,304,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
H25990,0,0,0,0,1,2,0,0,0,0,0,0,0,85,0,0,9452,0,9,0,0,0,0,0,24,0,0,0,0,0,0,0,210,0,233,0,0,6,0,0,77,671,0,0,3,0,4471,519,6485,0,164,0,0,5,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4775,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1
H18272,0,0,0,0,2,0,0,0,0,0,0,0,0,759,0,0,13049,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,115,0,149,0,64,9,0,0,202,316,4,68,1,0,2756,121,4648,0,73,0,0,0,0,0,166,571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65,0,0,0,0,188,0,0,0,0,524,4,0,1,0,0,0,0,0,0,0
H18302,0,0,0,0,0,13,3,0,1,0,0,0,0,1213,0,0,2720,0,2,0,0,0,0,0,0,0,85,0,0,0,0,0,13,0,17,0,1298,0,0,0,86,1694,8,13,0,2,2088,177,3184,1,49,0,0,0,0,0,326,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0
H27282,0,0,0,0,11,0,0,0,19,0,0,0,0,180,0,0,8476,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,424,0,1263,0,364,0,0,0,383,350,0,2449,0,0,3949,357,5134,2,15,0,0,0,0,0,1301,950,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,35,0,0,0,0,59,0,0,0,0,5085,0,0,0,0,0,0,0,0,0,0
H18191,0,0,0,0,2,0,0,0,2,0,0,0,0,25,0,0,6915,0,13,0,0,0,0,0,17,0,76,0,0,0,0,0,37,1,36,0,696,1,0,2,468,143,27,12,0,0,1909,101,2862,63,38,2,18,0,0,0,5,945,1,0,0,0,0,0,0,0,0,0,0,0,0,2458,0,115,0,0,0,0,8,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0
H27402,0,0,0,0,32,1,7,0,9,0,25,0,0,1846,0,0,6775,0,0,0,0,0,10,0,1,0,67,0,0,0,0,0,248,0,462,0,0,7,0,0,315,960,0,429,0,0,7086,177,9353,0,57,0,0,0,0,0,345,8445,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,168,0,0,0,0,2944,0,0,0,4,6,4,0,0,0,0,0,0,0,0,0
H26897,0,0,0,0,4,0,0,0,0,0,0,0,0,26,0,0,5548,0,44,0,0,0,0,0,1,0,7,0,0,0,0,0,214,0,8,0,338,6,0,0,225,0,2,45,0,0,1687,29,1612,0,48,0,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,2,0,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H27074,0,0,0,0,17,1,0,0,2,0,0,0,0,224,0,0,10512,0,1,0,0,0,3,0,0,0,97,0,0,0,0,0,888,0,86,0,5,0,0,0,274,210,0,0,0,0,2894,32,5283,0,11,0,0,0,0,0,15,1188,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,305,0,0,0,0,82,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0
H26718,0,0,0,0,1,0,0,0,0,0,0,0,0,115,0,0,5454,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,84,0,26,0,0,0,0,0,267,716,17,28,0,0,1489,847,2195,1,68,0,0,0,0,0,294,638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,1,0,30,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0
H26613,0,0,0,0,8,6,0,0,0,0,0,0,0,55,0,0,5274,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,611,0,89,0,0,0,0,0,1,107,0,0,0,0,2223,62,170,0,4,0,0,0,0,0,582,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1051,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
H25798,0,0,0,0,1,0,0,0,0,0,0,0,0,229,0,0,9516,0,5,0,0,0,0,0,0,0,3,0,0,0,0,1,145,0,105,0,0,1,0,0,89,0,0,39,0,0,2165,35,1328,0,38,0,2,0,0,0,0,10273,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,58,0,0,0,0,3,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0
H18288,0,0,0,0,4,0,3,0,2,0,0,0,0,193,0,0,2662,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,295,0,128,0,0,17,0,0,30,18,0,58,6,0,5001,173,3100,0,40,0,0,0,0,0,89,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,8,0,350,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
H27131,0,0,0,0,0,0,2,0,18,0,0,0,0,198,0,0,4500,0,2,0,0,0,0,0,1,0,121,0,0,0,0,0,242,0,6,0,80,0,0,0,712,2131,86,26,1,0,3276,137,5736,9,68,4,0,2,0,0,3557,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,2784,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
H21565,0,0,0,0,3,6,0,0,0,0,1,0,0,252,0,0,7448,0,1,0,0,0,1,0,4,0,4,0,0,0,0,0,432,0,75,0,0,1,0,0,124,884,0,14,0,0,2621,631,4003,1,105,0,0,0,0,0,4,1251,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,34,0,0,0,0,17,0,0,0,0,539,1,0,0,0,0,0,0,0,0,0
H27246,0,0,0,0,10,2,1,0,0,0,0,0,0,110,0,0,7216,0,0,0,0,0,0,0,0,0,2928,0,0,0,0,0,395,0,181,0,0,0,0,0,169,0,0,8,4,0,3632,207,2238,0,3,0,0,0,0,0,750,84,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,27,0,0,0,0,4068,0,0,0,0,142,3,0,0,0,0,0,0,0,0,0
H27242,0,0,0,0,2,1,0,0,0,0,0,0,0,54,0,0,7364,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,27,0,0,0,0,0,2,0,0,4,1,0,1169,76,1879,0,9,0,0,0,0,0,0,1461,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,102,0,0,0,0,4250,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
H26571,0,0,0,0,1,1,0,0,0,0,0,0,0,106,0,0,4873,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,139,1,9,0,34,0,0,0,179,4,1,145,1,0,1453,38,2563,3,20,0,0,1,0,0,0,1628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,845,0,0,0,0,481,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
H26848,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,4108,0,0,0,0,0,0,0,390,0,5,0,0,0,0,0,18,0,11,0,552,0,0,0,155,500,0,5,0,0,704,5,1177,1,4,0,0,0,0,0,315,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,134,0,0,0,0,10,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0
H27394,0,0,0,0,25,3,1,0,0,0,0,0,0,861,0,0,5436,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,1888,0,110,0,0,3,0,0,613,1,61,136,0,0,4757,450,6775,0,92,0,0,0,0,0,0,2807,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,66,0,0,0,0,76,0,0,0,0,74,3,0,0,0,0,0,0,0,0,0
H34113,0,0,0,0,19,1,39,0,9,0,0,0,0,373,0,0,5664,0,2,0,0,0,0,0,128,0,2,0,0,0,0,0,1154,0,312,0,257,12,0,0,1383,529,0,1329,2,0,5040,68,3581,0,601,0,0,0,0,0,18,369,0,103,0,0,0,0,10,0,0,0,0,0,0,10,0,131,0,0,4,0,130,0,0,0,0,28,2,0,0,0,0,0,0,0,6,1
H18390,0,0,0,0,4,0,0,0,0,0,0,0,0,315,0,0,9455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,95,100,0,208,0,0,0,39,1486,8,2,0,0,2390,105,3154,3,10,0,0,0,0,0,2,1757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
H27437,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,12386,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,119,2,51,0,0,0,0,0,986,1993,16,136,0,0,2048,51,3962,82,111,44,10,0,0,0,0,2529,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,887,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H26063,0,0,0,0,4,9,2,0,3,0,0,0,0,390,0,0,5588,0,3,0,0,0,0,0,0,0,24,0,0,0,0,0,114,0,179,0,1,3,0,0,168,0,34,58,2,0,1681,127,4609,0,38,0,4,0,0,0,227,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,0,0,0,0,1913,0,0,0,0,279,1,0,0,0,0,0,0,0,0,0
H26777,0,0,0,0,0,2,0,0,0,0,0,0,0,228,0,0,2717,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,61,0,0,0,0,0,0,0,0,0,0,0,1706,0,35,0,0,0,0,0,0,0,0,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,16104,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
H27980,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,4412,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1205,0,83,0,0,0,0,0,864,1,13,38,1,0,5534,143,4550,48,141,0,5,0,0,0,0,2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,1,0,177,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
H26037,0,0,0,0,2,9,2,0,1,0,0,0,0,1342,0,0,3054,0,0,0,0,0,0,0,0,0,165,0,0,0,0,3,453,0,66,0,3,2,0,0,36,646,0,38,0,0,3066,46,2530,0,11,0,0,0,0,0,0,4571,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,345,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
H26062,0,0,0,0,0,6,2,0,0,0,0,0,0,25,0,0,8266,0,0,0,0,0,0,0,6,0,30,0,0,0,0,0,75,0,6,0,0,0,0,0,15,6,3,11,0,0,718,7,1619,0,14,0,0,0,0,0,414,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,241,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
H27169,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,6873,0,13,0,0,0,0,0,1,0,154,0,0,0,0,1,80,0,12,0,0,0,0,0,48,1,0,0,0,0,1257,12,1654,0,15,0,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,735,0,0,0,0,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
H25857,0,0,0,0,0,4,5,0,0,0,0,0,0,518,0,0,12649,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,99,0,53,0,0,0,0,0,313,26,11,3,0,0,1968,3,4745,0,121,0,0,0,0,0,321,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,1694,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0
H26949,0,0,0,0,1,0,0,0,4,0,0,0,0,205,0,0,8175,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,164,0,348,0,0,2,0,0,264,1213,1,233,0,0,1738,41,2804,4,4,0,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,1,0,0,0,0,254,1,0,0,0,0,0,0,0,0,0
H25948,0,0,0,0,1,19,2,0,0,0,0,0,1,718,0,0,11909,0,0,0,0,0,0,0,0,0,40,0,0,0,0,1,160,0,90,0,1,2,0,0,508,507,9,31,0,21,1996,14,4193,10,107,17,0,0,0,0,477,695,0,14,0,0,0,0,3,0,0,0,4,0,1,0,0,81,0,0,0,0,3378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
H25975,0,0,0,0,4,24,6,0,0,0,0,0,0,1411,0,0,5979,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,283,0,43,0,12,5,0,0,229,703,1,280,0,0,3046,363,4201,0,30,0,0,5,0,0,209,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,116,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
H18382,0,0,0,0,8,1,0,0,2,0,0,0,0,208,0,0,6175,0,0,0,0,0,0,0,0,0,494,0,0,0,0,0,87,0,38,0,0,1,0,0,7,2,0,20,12,0,1758,0,1951,0,9,0,0,0,0,0,48,2633,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,617,0,0,0,0,46,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
H18094,0,0,0,0,7,0,0,0,1,0,0,0,0,501,0,0,7906,0,0,0,0,0,0,0,1,0,76,0,0,0,0,0,219,0,136,0,102,0,0,0,43,597,4,16,0,0,1864,87,2699,4,34,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,0,0,0,31,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
H27436,0,0,0,0,4,0,0,0,0,0,0,0,0,126,0,0,5163,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,107,8,30,0,1096,1,0,3,596,3421,28,47,0,0,2102,89,5244,43,96,5,3,0,0,0,913,3273,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,74,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
H26908,0,0,0,0,3,0,0,0,1,0,1,0,0,52,0,0,4851,0,0,0,0,0,0,0,4,0,18,0,0,0,0,0,73,1,36,0,155,1,0,0,1021,757,18,18,1,0,1048,74,1838,4,26,0,1,0,0,0,11,906,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47,0,0,2,0,56,0,0,0,0,7,1,0,0,0,0,0,0,1,2,0
H28011,0,0,0,0,47,0,9,0,24,26,0,0,0,0,0,0,16707,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2959,0,203,0,0,0,0,0,0,1,0,17,0,0,1835,0,596,0,54,0,0,0,0,0,0,78,0,4,0,0,0,0,0,0,0,0,0,0,0,11905,0,67,0,0,0,0,1308,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0
H27929,0,0,0,0,2,0,0,0,0,0,0,0,0,65,0,0,4057,0,0,0,0,0,0,0,0,0,2,0,0,0,0,75,222,0,47,0,21,0,0,0,417,946,0,3,0,0,657,13,2277,9,24,0,1,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,1797,0,0,0,0,0,114,0,6,0,0,0,0,0,0,0
H27116,0,0,0,0,5,0,0,0,0,0,0,0,0,57,0,0,11565,0,2,0,0,0,0,0,0,0,280,0,0,0,0,0,304,0,73,0,0,0,0,0,1,8,0,5,0,0,2342,10,2047,0,45,0,0,0,0,0,0,7437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,0,4,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27398,0,0,0,8,10,1,0,0,0,0,0,0,0,106,0,0,15016,0,23,1,0,0,5,0,0,0,9,0,0,0,0,0,474,0,527,0,0,0,0,0,102,0,0,0,0,4,4951,163,3773,0,140,0,0,0,0,0,307,73,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,44,0,0,0,0,690,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
H18340,0,0,0,0,1,0,1,0,0,0,0,0,0,450,0,0,6739,0,0,0,0,0,9,0,1,0,10,0,22,0,0,0,909,18,30,0,0,0,0,0,1049,823,469,52,2,18,1315,32,3205,13,109,0,2,0,0,0,0,925,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,179,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,10,0
H26926,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5626,0,0,0,0,0,2,0,0,0,56,0,0,0,0,0,90,0,87,0,0,0,0,0,92,9,33,1,0,0,1245,11,2085,6,34,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,0,0,0,0,30,0,0,0,0,49,0,0,0,0,0,0,0,0,2,0
H26686,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,5168,0,5,0,0,0,4,0,0,0,28,0,0,0,0,0,685,0,69,0,0,0,0,0,468,0,0,34,89,0,3170,26,3709,10,93,0,0,3,0,0,0,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H25801,0,0,0,0,4,16,1,0,0,0,0,0,0,836,0,0,9776,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,868,0,207,0,0,2,0,0,50,2,39,34,1,5,2974,6,2981,20,191,0,0,0,0,0,0,695,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,344,0,0,0,0,3979,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
H27171,0,0,0,0,2,5,0,0,0,0,0,0,0,144,0,0,13699,0,0,0,0,0,0,0,15,0,101,1,0,0,0,0,1702,0,9,0,0,0,0,0,4,1,0,0,0,0,1933,129,2699,0,9,0,0,0,0,0,187,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,7295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H18203,0,0,0,0,1,2,0,0,2,0,0,0,0,125,0,0,7779,0,0,0,0,0,0,0,3,0,127,0,0,0,0,0,136,0,48,0,138,1,0,0,78,126,2,127,0,0,2581,139,4971,17,74,0,0,2,0,0,1699,34,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,102,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
H27991,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,0,2600,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,125,0,85,0,81,0,0,0,824,667,4,139,1,0,3573,138,2920,1,38,0,0,1,0,0,0,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,12,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
H27078,0,0,0,0,6,2,0,0,0,0,0,0,0,144,0,0,9216,0,1,0,0,0,0,0,29,0,172,0,0,0,0,2,450,1,149,0,0,0,0,0,64,0,2,4,9,0,1827,196,4600,16,94,5,0,1,0,0,0,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,126,0,0,0,0,7581,0,0,0,0,5,179,0,3,0,0,0,0,0,0,0
