sample_ID,Bacteria;Abditibacteriota;Abditibacteria;Abditibacteriales,Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales,Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales,Bacteria;Acidobacteriota;Subgroup 19;uncultured bacterium,Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales,Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,Bacteria;Actinobacteriota;Actinobacteria;Frankiales,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales,Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales,Bacteria;Actinobacteriota;Actinobacteria;uncultured,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales,Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales,Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20,Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales,Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales,Bacteria;Chloroflexi;Anaerolineae;Caldilineales,Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales,Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales,Bacteria;Dependentiae;Babeliae;Babeliales,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales,Bacteria;Desulfobacterota;Desulfuromonadia;Geoalkalibacteraceae,Bacteria;Desulfobacterota;Syntrophia;Syntrophales,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Elusimicrobiota;Lineage IIa;Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_59_12,Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales,Bacteria;Firmicutes;Bacilli;Acholeplasmatales,Bacteria;Firmicutes;Bacilli;Bacillales,Bacteria;Firmicutes;Bacilli;Erysipelotrichales,Bacteria;Firmicutes;Bacilli;Izemoplasmatales,Bacteria;Firmicutes;Bacilli;Lactobacillales,Bacteria;Firmicutes;Bacilli;Mycoplasmatales,Bacteria;Firmicutes;Bacilli;Paenibacillales,Bacteria;Firmicutes;Bacilli;RF39,Bacteria;Firmicutes;Bacilli;Staphylococcales,Bacteria;Firmicutes;Bacilli;Thermicanales,Bacteria;Firmicutes;Clostridia;Caldicoprobacterales,Bacteria;Firmicutes;Clostridia;Christensenellales,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group,Bacteria;Firmicutes;Clostridia;Clostridiales,Bacteria;Firmicutes;Clostridia;Eubacteriales,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae,Bacteria;Firmicutes;Clostridia;Lachnospirales,Bacteria;Firmicutes;Clostridia;Monoglobales,Bacteria;Firmicutes;Clostridia;Oscillospirales,Bacteria;Firmicutes;Clostridia;Peptococcales,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales,Bacteria;Firmicutes;Clostridia;uncultured,Bacteria;Firmicutes;Incertae Sedis;DTU014,Bacteria;Firmicutes;Limnochordia;Hydrogenispora,Bacteria;Firmicutes;Limnochordia;M55-D21,Bacteria;Firmicutes;Moorellia;Desulfitibacterales,Bacteria;Firmicutes;Negativicutes;Acidaminococcales,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales,Bacteria;Firmicutes;uncultured;uncultured Peptococcaceae bacterium,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Myxococcota;Polyangia;Haliangiales,Bacteria;Myxococcota;Polyangia;Polyangiales,Bacteria;Myxococcota;Polyangia;mle1-27,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales,Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales (SR1),Bacteria;Patescibacteria;Parcubacteria;uncultured bacterium,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,Bacteria;Proteobacteria;Alphaproteobacteria;uncultured,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales,Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales,Bacteria;Spirochaetota;Brachyspirae;Brachyspirales,Bacteria;Spirochaetota;Spirochaetia;Spirochaetales,Bacteria;Synergistota;Synergistia;Synergistales,Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,label
H18221,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,841,0,0,4783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,360,0,171,0,0,0,0,0,0,64,29,12,2,3,0,2178,21,1860,4,34,0,0,1,0,0,30,4197,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,56,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H26723,0,0,0,0,0,0,2,3,6,0,0,0,0,0,1,143,0,0,4631,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,920,0,95,0,0,0,0,0,0,33,0,0,2,0,0,1674,46,1910,0,4,0,0,0,0,0,265,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,156,0,0,0,0,0,0,0,0,0,1
H27901,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,121,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,4096,0,0,0,0,0,0,3,1,0,32,0,0,2425,90,2470,0,31,0,0,0,0,0,43,276,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,243,0,0,1,0,3636,0,0,0,0,4541,0,0,0,0,0,0,0,0,0,1
H26026,0,0,0,0,0,0,4,9,4,0,0,0,0,0,0,552,0,0,1581,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,455,0,130,0,0,662,4,0,0,650,79,2,440,0,0,1587,101,2846,0,62,0,0,0,0,0,0,4786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,40,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
H27286,0,0,0,0,0,0,59,0,0,0,5,0,0,0,0,304,0,0,2239,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,39,0,0,0,0,0,0,25,334,1219,962,0,0,937,0,0,0,971,3073,198,76,0,54,1811,22,4626,5,110,0,0,0,0,0,221,65,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,89,0,0,0,0,9524,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
H26738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,0,0,7111,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,53,0,0,0,0,0,0,0,463,0,952,0,0,2151,0,0,0,743,967,26,46,0,4,2636,249,7671,5,54,0,0,0,0,0,13,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5,0,85,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
H27890,0,0,0,0,0,0,5,5,1,1,2,0,0,0,0,108,0,0,5352,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,439,0,234,0,0,0,1,0,0,0,13,0,112,0,0,2163,77,1458,0,9,0,0,0,0,0,18,3539,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23,0,0,1,0,1790,0,0,0,0,857,13,0,0,0,0,0,0,0,0,0
H26912,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,0,0,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,101,0,112,0,0,0,17,0,0,28,0,15,0,0,0,1330,22,3545,0,39,0,0,0,0,0,0,10713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H32742,0,0,0,0,0,0,13,6,0,0,10,0,0,0,0,536,0,0,4729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,6,309,0,298,0,0,0,4,0,0,1447,46,0,749,0,0,1774,25,3336,0,28,0,0,0,0,0,19,5480,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,7,2,0,1,0,3792,0,0,0,0,121,3,0,0,0,0,0,0,0,2,1
H27269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,0,0,15505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,187,0,25,0,0,0,0,0,0,227,239,0,16,0,0,3234,166,3972,0,23,0,0,0,0,0,1078,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,0,0,0,36,0,0,0,0,262,0,0,0,0,0,0,0,0,0,1
H26885,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,484,0,0,7393,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,505,0,18,0,0,0,0,0,0,28,0,0,6,0,0,2344,13,2220,2,4,0,0,0,0,0,25,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,18,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1
H26692,0,0,0,0,0,0,0,4,2,0,1,0,0,0,1,86,0,0,4223,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,100,0,0,0,0,0,0,15,106,0,66,0,0,0,7,0,0,47,29,0,0,0,0,915,60,3157,0,79,0,0,0,0,0,0,93,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,124,0,0,0,0,47,0,0,0,0,194,8,0,0,1,0,0,0,0,0,0
H34166,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,2387,0,0,8327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,233,0,44,0,0,0,0,0,0,65,133,5,11,2,0,2582,46,4604,10,55,0,0,0,0,0,0,3176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,26,0,0,0,0,91,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
H27925,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,731,0,0,7106,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,156,0,0,0,0,0,0,0,456,0,287,0,0,0,0,0,0,149,192,18,53,1,1,2689,154,4020,27,29,0,0,1,0,0,168,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,501,0,0,0,0,10,11,0,0,0,0,0,0,0,0,1
H26697,0,0,0,0,0,0,3,2,2,0,0,0,1,0,0,126,0,0,5868,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,290,0,43,0,0,145,1,0,0,193,664,32,0,0,0,2787,40,3894,30,13,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,1651,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
H27180,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,93,0,0,9689,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,248,11,3,0,0,2501,0,0,0,280,625,34,14,2,46,1122,118,4842,29,22,0,4,0,0,0,182,471,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,31,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
H31016,0,0,0,0,0,0,11,31,0,0,4,0,0,0,0,197,0,0,23407,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,180,0,0,0,0,0,0,1,192,0,1236,0,0,0,1,0,0,0,18,0,0,0,0,7120,247,6219,0,105,0,0,0,0,0,0,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,103,8,0,0,0,0,0,0,0,38,1
H18382,0,0,0,0,0,0,8,1,0,0,2,0,0,0,0,208,0,0,6175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,0,0,0,0,87,0,38,0,0,0,1,0,0,7,2,0,20,12,0,1758,0,1951,0,9,0,0,0,0,0,48,2633,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,617,0,0,0,0,46,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
H18253,0,0,0,0,0,2,9,1,0,0,2,0,0,0,0,406,0,0,6065,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,20,0,0,0,0,0,0,2,256,0,226,0,0,80,4,0,0,90,329,1,27,0,0,2351,19,1152,0,50,0,0,0,0,0,64,89,0,0,85,0,0,0,0,0,0,0,15,0,0,0,0,12,0,0,0,91,0,0,0,0,1707,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
H25741,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,229,0,0,9143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,1,1621,0,45,0,0,0,5,0,0,0,1,0,0,0,0,3110,53,2258,0,19,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,1,0,0,0,2408,0,0,0,0,4561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
H27187,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,115,0,0,9801,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,49,0,0,0,6,0,0,12,3,0,0,0,0,5912,102,3703,0,33,0,0,0,0,0,0,3961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,4382,0,0,0,0,10,4,0,0,0,0,0,0,0,0,1
H25769,0,0,0,0,0,0,1,5,1,0,2,0,0,0,0,717,0,0,3422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,1150,88,111,0,0,725,2,0,0,326,781,7,98,0,0,1600,64,1702,8,57,0,7,0,0,0,29,4107,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,114,0,0,0,0,220,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1
H18185,0,0,0,0,0,0,9,2,6,0,1,0,0,0,0,88,0,0,8231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,174,9,610,0,0,5,3,0,0,91,237,150,44,1,3,1846,72,2290,21,43,0,24,0,0,0,0,2221,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,947,0,0,0,0,10,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0
H26839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,4826,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,139,0,0,0,0,0,0,12,0,1,2,0,0,716,9,1062,4,4,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,4819,0,0,0,0,41,4,0,0,0,0,0,0,0,0,0
H32784,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,193,0,0,6757,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,92,0,0,0,0,0,0,0,271,13,32,0,0,251,1,0,0,768,1037,81,6,4,2,1711,39,3904,12,50,4,12,2,0,0,79,1425,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,0,0,0,0,2059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H18137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87,0,0,7259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,30,2,179,0,0,123,4,0,0,47,391,5,3,0,0,1667,40,3536,0,57,0,1,2,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,585,0,0,0,0,67,0,0,0,0,0,0,0,0,0,1
H18381,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,101,0,0,7121,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,221,0,29,0,0,0,0,0,0,313,136,0,0,0,0,1790,87,835,0,6,0,0,0,0,0,283,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H25902,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,373,0,0,6732,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,552,0,0,0,3,0,0,19,13,0,16,0,0,4109,41,344,0,1,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H31048,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,95,0,0,10033,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,6,0,0,0,0,0,0,0,466,0,12,0,0,0,0,0,0,11,1720,2,56,0,0,3536,161,2363,0,6,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,138,0,0,0,0,126,0,0,0,0,0,0,0,0,4,1
H27112,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,428,0,0,6580,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,17,0,0,0,0,0,0,0,841,0,371,0,0,0,1,0,0,102,195,3,0,3,0,5724,66,2201,0,60,0,0,0,0,0,0,4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,145,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
H29011,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,408,0,0,6989,0,0,1,0,0,0,0,0,0,0,0,0,0,65,0,68,0,0,0,0,0,0,1,158,0,139,0,0,0,1,0,0,124,59,8,0,0,0,4968,218,5920,22,118,0,0,1,0,0,1495,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1683,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
H26920,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,18,0,0,0,0,0,0,0,309,2,137,0,0,1646,0,0,0,32,95,5,12,0,0,1917,152,2787,16,54,0,0,0,0,0,1,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
H31011,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,196,0,0,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,4,147,9,138,0,0,0,0,0,0,274,225,7,31,0,0,1617,166,3605,23,27,0,3,0,0,0,1,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,17369,0,0,0,0,5,331,0,0,0,0,0,0,0,2,1
H26926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5626,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,56,0,0,0,0,0,0,0,90,0,87,0,0,0,0,0,0,92,9,33,1,0,0,1245,11,2085,6,34,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,0,0,0,0,30,0,0,0,0,49,0,0,0,0,0,0,0,0,2,0
H26895,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,34,0,0,3784,0,0,1,0,0,0,0,0,0,0,0,0,0,101,0,117,0,0,0,0,0,0,0,89,0,41,0,0,0,0,0,0,136,418,25,4,0,1,1866,176,3331,0,145,0,0,0,0,0,0,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
H27215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,4494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,61,0,0,0,0,0,0,257,153,22,0,0,37,5247,605,9507,29,184,0,69,0,0,0,0,2461,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,261,0,0,0,0,555,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
H28027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,134,0,0,9559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,8,133,0,0,1163,0,0,0,964,5445,3,6,0,0,7681,17,6909,45,43,9,17,149,0,0,0,5996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,72,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H18370,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46,0,0,7189,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,8,0,0,0,0,0,0,0,86,0,34,0,0,102,0,0,0,44,354,3,0,1,0,2680,189,2333,3,30,0,0,0,0,0,0,1729,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,18,0,0,0,0,612,0,0,0,0,0,0,0,0,1,0
H18116,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,485,0,0,7098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,448,0,26,0,0,63,1,0,0,295,6,516,14,0,0,1821,36,2626,9,64,3,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,128,0,0,0,0,2252,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1
H27162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,11896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,17,0,0,2,1,0,0,665,301,2,191,0,0,2755,61,4006,0,7,0,0,0,0,0,0,2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,6,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0
H27214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7962,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,47,0,0,0,0,0,0,0,306,0,6,0,0,0,0,0,0,794,351,5,88,0,0,3010,56,2630,19,11,0,0,0,0,0,491,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,0,0,0,83,0,0,0,0,106,0,0,0,0,0,0,0,0,0,1
H31093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,6471,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,75,0,0,0,0,0,0,0,160,14,48,0,0,306,0,0,0,341,262,38,12,0,0,1539,152,3476,23,6,0,15,0,0,0,0,217,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1407,0,0,0,0,161,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
H26776,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,33,0,0,5672,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,38,0,0,0,0,0,0,0,209,0,47,0,0,2,2,0,0,100,938,0,0,1,0,2286,21,2268,1,24,0,0,0,0,0,0,771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,175,0,0,0,0,809,0,0,0,894,2,1,92,0,0,0,0,0,0,0,0
H31102,0,0,0,0,0,0,31,0,0,0,15,0,0,0,0,1000,0,0,4866,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2277,0,901,0,0,0,1,0,0,106,0,0,0,1,0,4266,25,1739,0,4,0,0,0,0,0,0,2844,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,2383,0,0,0,0,14,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1
H25737,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,141,0,0,6973,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,153,0,0,0,0,1,0,0,130,4,2,0,0,56,0,0,0,144,731,7,1,1,1,1120,65,3817,0,12,0,0,0,0,0,57,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,345,0,0,0,0,144,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1
H26770,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,28,0,0,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,115,0,158,0,0,0,0,0,0,171,286,11,0,0,0,1070,52,2018,0,31,0,0,0,0,0,0,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,257,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
